Date,actual,predicted
2020-11-17,480.630005,485.1603703886362
2020-11-18,481.790009,483.90570544803137
2020-11-19,484.670013,485.5004389833973
2020-11-20,488.23999,489.8796532770057
2020-11-23,476.619995,479.2580102788476
2020-11-24,482.880005,480.80287562925656
2020-11-25,485.0,481.7585280258746
2020-11-27,491.359985,488.0440248371145
2020-11-30,490.700012,485.0014337432109
2020-12-01,504.579987,505.5518726569065
2020-12-02,503.380005,499.12144510474707
2020-12-03,497.519989,501.9241491938993
2020-12-04,498.309998,500.0613824560859
2020-12-07,515.780029,512.0113328731809
2020-12-08,512.659973,510.7411506096738
2020-12-09,493.600006,497.722102004603
2020-12-10,501.089996,500.59011221096375
2020-12-11,503.220001,501.6904107491507
2020-12-14,522.419983,516.5833260171561
2020-12-15,519.780029,519.5576577971198
2020-12-16,524.830017,524.1555977565173
2020-12-17,532.900024,532.3171195346376
2020-12-18,534.450012,530.2228980879671
2020-12-21,528.909973,525.0861606892684
2020-12-22,527.330017,524.0999490572982
2020-12-23,514.47998,517.4655539499865
2020-12-24,513.969971,516.2311705662167
2020-12-28,519.119995,514.4590477431981
2020-12-29,530.869995,529.2291476013148
2020-12-30,524.590027,527.4974576017319
2020-12-31,540.72998,539.2195905417406
2021-01-04,522.859985,520.6581770731435
2021-01-05,520.799988,521.2505239833223
2021-01-06,500.48999,502.9769655037298
2021-01-07,508.890015,513.4430734691574
2021-01-08,510.399994,507.54471916568554
2021-01-11,499.100006,502.2101379891645
2021-01-12,494.25,489.41916596242163
2021-01-13,507.790009,506.68097565794073
2021-01-14,500.859985,506.738006101859
2021-01-15,497.980011,501.3850611598662
2021-01-19,501.769989,502.2458438066186
2021-01-20,586.340027,582.3952723766412
2021-01-21,579.840027,578.4278363078091
2021-01-22,565.169983,569.499647407934
2021-01-25,556.780029,554.4592642211908
2021-01-26,561.929993,564.9273913552186
2021-01-27,523.280029,526.2080877661538
2021-01-28,538.599976,545.273414548881
2021-01-29,532.390015,534.3402604344767
2021-02-01,539.039978,539.3347046217654
2021-02-02,548.159973,550.1478152269276
2021-02-03,539.450012,540.8995639998474
2021-02-04,552.159973,553.3528046836025
2021-02-05,550.789978,548.7241762025552
2021-02-08,547.919983,546.0129606101508
2021-02-09,559.070007,559.0586790410691
2021-02-10,563.590027,558.6659905624807
2021-02-11,557.590027,557.4997689269849
2021-02-12,556.52002,555.570540936451
2021-02-16,557.280029,558.7830741169115
2021-02-17,551.340027,547.9544699261199
2021-02-18,548.219971,541.16553561974
2021-02-19,540.219971,541.5489147573466
2021-02-22,533.780029,537.1315593446564
2021-02-23,546.150024,537.4950495682974
2021-02-24,553.409973,552.5579143734675
2021-02-25,546.700012,543.2645283838563
2021-02-26,538.849976,544.8797541491753
2021-03-01,550.640015,548.0995005642282
2021-03-02,547.820007,550.4994532346554
2021-03-03,520.700012,524.2873564487963
2021-03-04,511.290009,517.9264782495147
2021-03-05,516.390015,505.7963484209877
2021-03-08,493.329987,499.9123326169002
2021-03-09,506.440002,509.2987514983296
2021-03-10,504.540009,510.34380408344043
2021-03-11,523.059998,525.1264986411134
2021-03-12,518.02002,518.5707715472013
2021-03-15,520.25,513.1781324591052
2021-03-16,524.030029,530.7247106566114
2021-03-17,524.440002,520.767277128901
2021-03-18,504.790009,507.50113191221766
2021-03-19,512.179993,508.97479973046785
2021-03-22,523.109985,524.7869405784298
2021-03-23,535.090027,540.2344595698764
2021-03-24,520.809998,523.2236586038443
2021-03-25,502.859985,501.81951979690007
2021-03-26,508.049988,502.5999789465001
2021-03-29,513.950012,514.4026156019885
2021-03-30,513.390015,510.8978913639045
2021-03-31,521.659973,525.4228708274445
2021-04-01,539.419983,536.0599480776007
2021-04-05,540.669983,533.6021511556904
2021-04-06,544.530029,551.2194592815705
2021-04-07,546.98999,546.9237662255013
2021-04-08,554.580017,553.2081664223034
2021-04-09,555.309998,551.7425461779684
2021-04-12,552.780029,555.6504715898847
2021-04-13,553.72998,553.999287775665
2021-04-14,540.02002,541.6504842403657
2021-04-15,549.219971,550.5159868279816
2021-04-16,546.539978,542.8853746069808
2021-04-19,554.440002,553.6464705819446
2021-04-20,549.570007,555.7684202353025
2021-04-21,508.899994,512.3233182157963
2021-04-22,508.779999,503.7687808525954
2021-04-23,505.549988,503.44304919968135
2021-04-26,510.299988,507.06000589232326
2021-04-27,505.549988,506.7110870379596
2021-04-28,506.519989,506.6248683681795
2021-04-29,509.0,502.31302780950267
2021-04-30,513.469971,512.8548593557401
2021-05-03,509.109985,511.68388854411546
2021-05-04,503.179993,500.17599120110515
2021-05-05,496.079987,498.8112094871291
2021-05-06,499.549988,495.35251285033667
2021-05-07,503.839996,505.17302146325363
2021-05-10,486.690002,490.04628710113525
2021-05-11,495.079987,493.04519658270556
2021-05-12,484.980011,488.9664125940626
2021-05-13,486.660004,485.4116787955629
2021-05-14,493.369995,492.54027235821866
2021-05-17,488.940002,489.04946195828
2021-05-18,486.279999,490.804755059964
2021-05-19,487.700012,484.74406406343144
2021-05-20,501.670013,499.4908939932819
2021-05-21,497.890015,500.4380476840811
2021-05-24,502.899994,502.6653240691731
2021-05-25,501.339996,501.05565555814354
2021-05-26,502.359985,502.66584791311516
2021-05-27,503.859985,502.09692030103247
2021-05-28,502.809998,508.8771436701891
2021-06-01,499.079987,500.24312993621794
2021-06-02,499.23999,499.4568666091183
2021-06-03,489.429993,490.16016844209594
2021-06-04,494.73999,499.03616755273936
2021-06-07,494.660004,494.2739440514869
2021-06-08,492.390015,492.3533087775661
2021-06-09,485.809998,487.83859338271054
2021-06-10,487.269989,485.83434013676015
2021-06-11,488.769989,489.7484514232177
2021-06-14,499.890015,498.2970393080463
2021-06-15,491.899994,492.565472881785
2021-06-16,492.410004,489.25884732848544
2021-06-17,498.339996,499.3565057754027
2021-06-18,500.769989,502.2334129500836
2021-06-21,497.0,494.75241723580046
2021-06-22,508.820007,508.2213270192782
2021-06-23,512.73999,515.0166290518088
2021-06-24,518.059998,517.82045873811
2021-06-25,527.070007,529.5764202842414
2021-06-28,533.030029,530.0435875438397
2021-06-29,533.5,531.8110512713478
2021-06-30,528.210022,528.7489321520105
2021-07-01,533.539978,534.7766115925014
2021-07-02,533.97998,533.1044085394412
2021-07-06,541.640015,540.98429457035
2021-07-07,535.960022,534.4229678391788
2021-07-08,530.76001,533.4500928244929
2021-07-09,535.97998,534.973011709855
2021-07-12,537.309998,534.8078685603627
2021-07-13,540.679993,543.5323428386848
2021-07-14,547.950012,551.5923495864811
2021-07-15,542.950012,544.0803471962182
2021-07-16,530.309998,531.561381529534
2021-07-19,532.280029,530.1159392046153
2021-07-20,531.049988,530.0192915560233
2021-07-21,513.630005,513.6653299889647
2021-07-22,511.769989,510.79742997134144
2021-07-23,515.409973,510.34380876242955
2021-07-26,516.48999,515.3583452477287
2021-07-27,518.909973,516.4094297809727
2021-07-28,519.299988,520.2362402998546
2021-07-29,514.25,515.8087597257883
2021-07-30,517.570007,517.0748672511571
2021-08-02,515.150024,512.9135333710701
2021-08-03,510.820007,508.17572363429446
2021-08-04,517.349976,514.9907516998016
2021-08-05,524.890015,521.2186378677303
2021-08-06,520.549988,522.7136557605469
2021-08-09,519.969971,520.0678949912465
2021-08-10,515.840027,515.1104282499509
2021-08-11,512.400024,513.2270368828127
2021-08-12,510.720001,509.22038857259776
2021-08-13,515.919983,518.767520642955
2021-08-16,517.919983,519.3158871974557
2021-08-17,518.909973,518.9114041617714
2021-08-18,521.869995,524.1957998659564
2021-08-19,543.710022,542.1419770116983
2021-08-20,546.880005,545.4126548328428
2021-08-23,553.330017,551.837122393844
2021-08-24,553.409973,553.0631623835787
2021-08-25,547.580017,548.7371700589705
2021-08-26,550.119995,551.2939963204419
2021-08-27,558.919983,559.6654528284431
2021-08-30,566.179993,564.602168314888
2021-08-31,569.190002,565.442157564397
2021-09-01,582.070007,586.3516388964543
2021-09-02,588.549988,595.975696836069
2021-09-03,590.530029,588.7944440237584
2021-09-07,606.710022,609.40354030893
2021-09-08,606.049988,606.6630804871448
2021-09-09,597.539978,600.9948444809548
2021-09-10,598.719971,603.6022763239345
2021-09-13,589.289978,585.8469501543482
2021-09-14,577.76001,579.4943885438333
2021-09-15,582.869995,581.3105865236251
2021-09-16,586.5,581.6919352265483
2021-09-17,589.349976,584.5558506751184
2021-09-20,575.429993,575.1229006647126
2021-09-21,573.140015,573.9950786234699
2021-09-22,590.650024,592.422159867023
2021-09-23,593.26001,596.4574256219322
2021-09-24,592.390015,585.9758151128786
2021-09-27,592.640015,583.4250783025205
2021-09-28,583.849976,590.1809550370532
2021-09-29,599.059998,604.7632631992514
2021-09-30,610.340027,617.37030050785
2021-10-01,613.150024,607.385752973444
2021-10-04,603.349976,607.8420954856293
2021-10-05,634.809998,633.2099359100081
2021-10-06,639.099976,636.3332505511247
2021-10-07,631.849976,636.5093498246143
2021-10-08,632.659973,639.4004370232458
2021-10-11,627.039978,633.1878866906724
2021-10-12,624.940002,627.9140955326501
2021-10-13,629.76001,624.3629306154838
2021-10-14,633.799988,631.8720727350805
2021-10-15,628.289978,629.0457119419029
2021-10-18,637.969971,627.9604256065346
2021-10-19,639.0,637.3023205662786
2021-10-20,625.140015,628.7443582726153
2021-10-21,653.159973,648.7488615617691
2021-10-22,664.780029,663.1847487118384
2021-10-25,671.659973,668.0675326363777
2021-10-26,668.52002,667.3226449991713
2021-10-27,662.919983,665.5488298801595
2021-10-28,674.049988,673.7434899927481
2021-10-29,690.309998,685.8519038845674
2021-11-01,681.169983,680.0096565185085
2021-11-02,677.719971,679.6123697434098
2021-11-03,688.289978,687.1880271699847
2021-11-04,668.400024,669.6121481567933
2021-11-05,645.719971,650.1170130839683
2021-11-08,651.450012,649.8681220903273
2021-11-09,655.98999,656.8974768537138
2021-11-10,646.909973,649.9679551647747
2021-11-11,657.580017,662.2691164595534
2021-11-12,682.609985,673.0878317833291
2021-11-15,679.330017,676.836932051213
2021-11-16,687.400024,685.481964488657
2021-11-17,691.690002,695.7889283640925
2021-11-18,682.02002,682.4369665307038
2021-11-19,678.799988,679.7829270059077
2021-11-22,659.200012,662.7718283516083
2021-11-23,654.059998,654.7758138625906
2021-11-24,658.289978,655.4600268295954
2021-11-26,665.640015,664.7160562345064
2021-11-29,663.840027,663.4508706800199
2021-11-30,641.900024,650.5615035812486
2021-12-01,617.77002,626.4257545075835
2021-12-02,616.469971,620.5027367354429
2021-12-03,602.130005,601.1709925112265
2021-12-06,612.690002,610.9304286857396
2021-12-07,625.580017,620.2006876067543
2021-12-08,628.080017,626.8003600692873
2021-12-09,611.0,615.667787822306
2021-12-10,611.659973,608.972394929338
2021-12-13,604.559998,602.5670727056714
2021-12-14,597.98999,593.1085642177022
2021-12-15,605.039978,592.834012316103
2021-12-16,591.059998,594.3832966078481
2021-12-17,586.72998,585.2979173785409
2021-12-20,593.73999,597.6140383699916
2021-12-21,604.919983,602.7680760203567
2021-12-22,614.23999,612.0090733659819
2021-12-23,614.090027,609.9019671363594
2021-12-27,613.119995,610.8276814881714
2021-12-28,610.710022,613.7505701659701
2021-12-29,610.539978,608.6424053147308
2021-12-30,612.090027,617.8628382518801
2021-12-31,602.440002,606.9479656096693
2022-01-03,597.369995,596.7900344065837
2022-01-04,591.150024,585.5277948815757
2022-01-05,567.52002,571.9877645419595
2022-01-06,553.289978,551.4502218500036
2022-01-07,541.059998,543.5188007867083
2022-01-10,539.849976,532.7488375025961
2022-01-11,540.840027,536.8911398513688
2022-01-12,537.219971,534.542177197748
2022-01-13,519.200012,524.5347555136909
2022-01-14,525.690002,529.2397782442353
2022-01-18,510.799988,512.3736989375607
2022-01-19,515.859985,518.0222703406411
2022-01-20,508.25,516.6562861439369
2022-01-21,397.5,395.19172779354176
2022-01-24,387.149994,361.77383344287273
2022-01-25,366.420013,375.02647080060575
2022-01-26,359.700012,364.256917215455
2022-01-27,386.700012,390.56083118987243
2022-01-28,384.359985,375.5924381825411
2022-01-31,427.140015,419.9092005176266
2022-02-01,457.130005,447.91719695536506
2022-02-02,429.480011,433.9490717596943
2022-02-03,405.600006,413.6467977602423
2022-02-04,410.170013,403.09731141631477
